"Arrival Block Detail","Departure Block Detail","Touchdown Time","Take Off Time","Arrival Time Actual","Departure Time Actual","Departure Time Scheduled","Arrival Time Scheduled","Delay main reason","Total Delay","First Departure Time","Departure Block Hour","Arrival Time Block","Day Of Week","Flight Date","Airline ID","Airline Code","Aircraft Tail ID","Flight Number","Origin Airport ID","Origin City ID","Origin Airport Code","Origin City Name","Origin State Abr","Origin State Name","Destination Airport ID","Destination City ID","Destination Airport Code","Destination City Name","Destination State Abr","Destination State Name","Departure Delay","Taxi Out","Taxi In","Arrival Delay","Fly Time Scheduled","Fly Time Actual","Distance Miles","Distance Group","Carrier Delay","Weather Delay","Airport Delay","Security Delay","Late Aircraft Delay","Distance Group Name"
"13:00 - 13:59","12:00 - 12:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","12","13","1","2023-02-13 00:00:00","19393","WN","N8805L","2903","1125904","30194","DAL","Dallas, TX","TX","Texas","1537002","34653","TUL","Tulsa, OK","OK","Oklahoma","4","13","4","-8","70","58","238","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-14 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Airport System","21","2023-02-13 00:00:00","12","13","1","2023-02-13 00:00:00","19393","WN","N7732A","1423","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1426204","34262","PSP","Palm Springs, CA","CA","California","-7","51","3","21","60","88","173","1","0","0","21","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-02-14 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-14 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","12","13","1","2023-02-13 00:00:00","19393","WN","N7823A","26","1219103","31453","HOU","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","-2","24","6","9","65","76","239","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","13","13","1","2023-02-13 00:00:00","19393","WN","N472WN","443","1119302","33105","CVG","Cincinnati, OH","KY","Kentucky","1323202","30977","MDW","Chicago, IL","IL","Illinois","10","7","6","3","70","63","249","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","13","14","1","2023-02-06 00:00:00","19393","WN","N448WN","955","1129202","30325","DEN","Denver, CO","CO","Colorado","1350202","33502","MTJ","Montrose/Delta, CO","CO","Colorado","4","12","3","-3","55","48","196","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","13","14","1","2023-02-06 00:00:00","19393","WN","N7844A","1704","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","13","8","9","7","65","59","223","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-07 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Airport System","20","2023-02-06 00:00:00","13","14","1","2023-02-06 00:00:00","19393","WN","N952WN","593","1209402","34699","HDN","Hayden, CO","CO","Colorado","1129202","30325","DEN","Denver, CO","CO","Colorado","-6","47","6","20","60","86","141","1","0","0","20","0","0","Less Than 250 Miles"
"14:00 - 14:59","12:00 - 12:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Carrier","52","2023-02-13 00:00:00","12","14","1","2023-02-13 00:00:00","19393","WN","N8786Q","2144","1323202","30977","MDW","Chicago, IL","IL","Illinois","1198603","31986","GRR","Grand Rapids, MI","MI","Michigan","60","10","3","52","50","42","137","1","52","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","13","14","1","2023-02-13 00:00:00","19393","WN","N273WN","593","1209402","34699","HDN","Hayden, CO","CO","Colorado","1129202","30325","DEN","Denver, CO","CO","Colorado","2","14","5","-12","60","46","141","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","13","14","1","2023-02-13 00:00:00","19393","WN","N8737L","1474","1383002","33830","OGG","Kahului, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","3","17","3","7","45","49","100","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","13","14","1","2023-02-13 00:00:00","19393","WN","N8759Q","2347","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1240203","32402","ITO","Hilo, HI","HI","Hawaii","10","15","3","3","60","53","216","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","13","14","1","2023-02-13 00:00:00","19393","WN","N8780Q","145","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1275804","32758","KOA","Kona, HI","HI","Hawaii","4","11","4","-5","55","46","163","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","44","2023-02-13 00:00:00","13","14","1","2023-02-13 00:00:00","19393","WN","N8767M","1357","1275804","32758","KOA","Kona, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","36","25","6","44","50","58","163","1","0","0","8","0","36","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Weather","65","2023-02-13 00:00:00","13","14","1","2023-02-13 00:00:00","19393","WN","N291WN","1704","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","47","26","8","65","65","83","223","1","0","47","18","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Airport System","81","2023-02-13 00:00:00","13","14","1","2023-02-13 00:00:00","19393","WN","N224WN","1970","1389101","32575","ONT","Ontario, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","50","37","10","81","65","96","197","1","19","0","31","0","31","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","14","15","1","2023-02-06 00:00:00","19393","WN","N251WN","1838","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","5","16","3","-6","75","64","223","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","14","15","1","2023-02-06 00:00:00","19393","WN","N8728Q","1301","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","30","17","4","14","75","59","236","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","14","15","1","2023-02-06 00:00:00","19393","WN","N221WN","1899","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1295407","32575","LGB","Long Beach, CA","CA","California","2","12","4","-17","75","56","231","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","14","15","1","2023-02-06 00:00:00","19393","WN","N784SW","1329","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","3","10","6","-3","65","59","236","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-07 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","14","15","1","2023-02-06 00:00:00","19393","WN","N8711Q","1269","1275804","32758","KOA","Kona, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","-3","10","9","1","35","39","84","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-07 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","14","15","1","2023-02-06 00:00:00","19393","WN","N500WR","1967","1042302","30423","AUS","Austin, TX","TX","Texas","1219103","31453","HOU","Houston, TX","TX","Texas","-5","9","35","12","60","77","148","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","59","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N490WN","1838","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","62","27","1","59","75","72","223","1","0","0","0","0","59","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","60","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N499WN","1899","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1295407","32575","LGB","Long Beach, CA","CA","California","65","24","3","60","75","70","231","1","0","0","0","0","60","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","51","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N8579Z","1301","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","50","29","7","51","75","76","236","1","1","0","1","0","49","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Airport System","42","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N261WN","1620","1350202","33502","MTJ","Montrose/Delta, CO","CO","Colorado","1129202","30325","DEN","Denver, CO","CO","Colorado","7","59","6","42","70","105","196","1","7","0","35","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","21","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N8788L","1048","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","21","18","3","21","45","45","100","1","4","0","0","0","17","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","56","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N8783L","1079","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1298202","32982","LIH","Lihue, HI","HI","Hawaii","66","10","3","56","45","35","102","1","0","0","0","0","56","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","23","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N872CB","1269","1275804","32758","KOA","Kona, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","22","13","4","23","35","36","84","1","0","0","1","0","22","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N8772M","1063","1298202","32982","LIH","Lihue, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","5","9","5","4","40","39","102","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N7742B","1557","1501606","31123","STL","St. Louis, MO","MO","Missouri","1319801","33198","MCI","Kansas City, MO","MO","Missouri","7","7","3","-8","65","50","237","1","0","0","0","0","0","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Late Aircraft","84","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N780SW","1329","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","57","33","11","84","65","92","236","1","1","0","27","0","56","Less Than 250 Miles"
"15:00 - 15:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","14","15","1","2023-02-13 00:00:00","19393","WN","N8712L","34","1219103","31453","HOU","Houston, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","3","16","4","4","65","66","239","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N250WN","250","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","2","12","3","-6","65","57","226","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N8312C","1644","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","3","18","12","2","70","69","236","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N7739A","1144","1129202","30325","DEN","Denver, CO","CO","Colorado","1209402","34699","HDN","Hayden, CO","CO","Colorado","1","13","3","-13","55","41","141","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N8725L","1196","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1383002","33830","OGG","Kahului, HI","HI","Hawaii","3","15","3","-1","45","41","100","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Carrier","45","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N8310C","2348","1240203","32402","ITO","Hilo, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","51","13","3","45","60","54","216","1","45","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N7868K","1615","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","3","10","6","-10","70","57","223","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N237WN","1349","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","9","12","7","4","70","65","226","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N945WN","2368","1426204","34262","PSP","Palm Springs, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","3","18","12","13","60","70","173","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N8658A","1017","1219103","31453","HOU","Houston, TX","TX","Texas","1468305","33214","SAT","San Antonio, TX","TX","Texas","6","8","2","-11","65","48","192","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","15:00 - 15:59","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","15","16","1","2023-02-06 00:00:00","19393","WN","N228WN","1812","1125904","30194","DAL","Dallas, TX","TX","Texas","1042302","30423","AUS","Austin, TX","TX","Texas","2","21","3","-5","65","58","189","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","16:00 - 16:59","2023-02-07 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-07 00:00:00","2023-02-06 00:00:00","2023-02-06 00:00:00","Fly Time","0","2023-02-06 00:00:00","16","16","1","2023-02-06 00:00:00","19393","WN","N8761L","1080","1298202","32982","LIH","Lihue, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","-4","11","4","3","40","47","102","1","0","0","0","0","0","Less Than 250 Miles"
"16:00 - 16:59","14:00 - 14:59","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","2023-02-13 00:00:00","Fly Time","0","2023-02-13 00:00:00","14","16","1","2023-02-13 00:00:00","19393","WN","N8647A","1170","1323202","30977","MDW","Chicago, IL","IL","Illinois","1143302","31295","DTW","Detroit, MI","MI","Michigan","12","10","6","-1","65","52","228","1","0","0","0","0","0","Less Than 250 Miles"
